region,district,municipality,ward,ALIANCE NARODNICH SIL,ANO 2011,"ANO, vytrollime europarlament",Agrarni demokraticka strana,Alternativa pro Cesk. rep.2017,"BEZPECNOST,ODPOVEDNOST,SOLID.",CESTA ODPOVEDNE SPOLECNOSTI,Ceska Suverenita,Ceska piratska strana,Ceska str.socialne demokrat.,Demokraticka strana zelenych,Evropa spolecne,HLAS,JSI PRO?Jist.Solid.In.pro bud.,KONZERVATIVNI ALTERNATIVA,Klub angazovanych nestraniku,"Koalice CSNS, Patrioti CR",Koalice DSSS a NF,"Koalice Rozumni, ND","Koalice STAN, TOP 09","Koalice Soukromnici, NEZ","Koalice Svobodni, RC",Komunisticka str.Cech a Moravy,Krest.demokr.unie-Cs.str.lid.,Moravane,Moravske zemske hnuti,NE-VOLIM.CZ,Narodni socialiste,Obcanska demokraticka strana,PRO Zdravi a Sport,PRVNI REPUBLIKA,Pro Cesko,Romska demokraticka strana,SPR-Republ.str.Csl. M.Sladka,Strana nezavislosti CR,Svob.a pr.dem.-T.Okamura (SPD),TVUJ KANDIDAT,Vedci pro Ceskou republiku,Volte Pr.Blok www.cibulka.net
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,3,0,53,2,0,2,0,0,0,49,6,0,2,1,0,0,0,0,1,0,26,1,5,26,46,4,0,0,0,39,0,0,0,0,0,1,29,0,3,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,4,0,39,5,0,2,0,3,0,40,14,2,2,2,0,0,0,0,0,7,27,1,0,10,31,4,2,0,0,43,1,0,0,0,1,0,38,0,1,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,5,0,63,1,0,2,0,1,0,31,11,1,0,8,0,0,1,0,0,0,21,0,0,20,58,0,0,0,0,32,2,0,0,0,0,1,29,0,1,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,6,0,49,1,0,1,0,2,0,24,24,2,3,3,0,0,1,0,0,1,21,0,1,18,51,1,0,0,0,44,1,0,0,0,0,1,31,0,0,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,7,0,35,1,0,2,0,0,0,12,10,2,1,5,0,0,0,1,0,0,20,0,2,20,20,7,0,0,0,26,0,0,0,0,0,3,11,0,2,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,8,1,56,4,0,3,0,1,0,15,11,1,0,1,0,0,0,0,0,2,11,0,1,15,33,2,2,0,0,25,0,0,0,0,0,2,18,0,1,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,9,3,64,2,0,0,0,0,0,32,17,3,0,7,0,0,0,0,0,1,13,0,1,12,36,5,0,0,0,28,1,0,0,0,0,1,24,0,0,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,10,1,78,5,0,0,0,1,1,15,24,1,1,5,0,0,0,0,0,1,8,1,3,28,25,0,0,0,1,25,0,0,0,0,1,0,21,0,2,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,11,0,67,1,1,0,1,3,0,30,11,2,0,2,0,0,0,0,0,1,23,0,0,16,69,0,1,0,0,35,0,0,0,1,0,0,26,0,3,1
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,12,0,41,4,0,5,0,0,0,14,8,0,0,2,0,0,0,0,1,0,16,0,1,12,62,1,1,0,0,17,0,0,0,0,0,1,13,0,2,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,13,0,48,2,0,3,0,0,0,34,9,2,1,5,0,0,0,0,0,0,19,1,0,7,94,1,0,0,0,28,1,0,0,0,0,0,9,0,0,0
Zlinsky kraj,Uherske Hradiste,Uhersky Brod,14,0,44,3,0,0,0,2,0,16,8,0,1,0,0,0,0,0,0,0,11,0,2,11,79,2,0,0,0,27,0,0,0,0,0,0,8,0,0,0
Zlinsky kraj,Uherske Hradiste,Uhersky Ostroh,1,0,47,3,0,0,3,2,0,29,15,4,1,5,0,0,0,0,0,0,14,3,0,20,31,3,1,0,0,23,0,0,0,0,0,0,37,0,4,0
Zlinsky kraj,Uherske Hradiste,Uhersky Ostroh,2,0,48,1,0,0,0,1,0,16,10,1,0,1,0,0,0,0,3,4,12,3,0,20,43,0,1,1,0,27,1,0,0,0,0,0,35,0,0,0
Zlinsky kraj,Uherske Hradiste,Uhersky Ostroh,3,1,18,1,0,0,0,0,1,5,12,1,0,1,0,0,0,0,0,0,1,0,1,9,13,1,0,0,0,13,1,0,0,0,0,2,9,0,0,2
Zlinsky kraj,Uherske Hradiste,Uhersky Ostroh,4,0,69,6,0,4,4,1,0,37,23,2,0,3,0,0,0,0,0,1,12,1,1,13,50,2,0,0,0,20,1,0,0,0,0,5,33,1,5,1
Zlinsky kraj,Uherske Hradiste,Vlcnov,1,0,49,2,0,0,0,0,1,39,8,3,0,8,1,0,0,0,0,0,22,2,0,11,73,2,2,0,0,59,0,0,0,0,0,0,28,3,4,0
Zlinsky kraj,Uherske Hradiste,Vlcnov,2,0,42,6,0,0,0,1,2,41,9,4,0,8,0,0,0,0,0,4,31,0,0,15,66,4,0,1,0,46,1,0,0,0,0,0,19,0,1,1
Zlinsky kraj,Vsetin,Francova Lhota,1,1,40,2,0,2,0,0,0,34,4,0,1,2,0,0,0,0,0,3,13,0,0,8,44,4,2,0,0,28,3,0,0,0,0,0,24,0,1,1
Zlinsky kraj,Vsetin,Francova Lhota,2,0,8,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,10,1,0,0,0,0,0,4,0,0,0
Zlinsky kraj,Vsetin,Halenkov,1,0,44,2,0,0,0,1,0,21,17,3,1,6,0,0,0,0,0,2,17,1,3,15,38,1,0,0,0,24,0,0,0,0,0,0,14,0,2,4
Zlinsky kraj,Vsetin,Halenkov,2,0,30,1,0,2,0,2,0,13,9,1,2,1,0,0,0,0,0,1,13,2,1,15,48,1,0,0,0,20,0,0,0,0,0,1,36,0,1,1
Zlinsky kraj,Vsetin,Hovezi,1,1,59,1,0,0,0,1,0,20,11,0,1,7,0,0,0,0,0,2,28,0,1,21,59,2,0,2,0,22,1,0,0,0,0,1,28,0,3,1
Zlinsky kraj,Vsetin,Hovezi,2,0,52,8,0,0,1,0,0,15,13,0,0,4,0,0,0,0,0,2,21,2,0,3,84,0,0,0,0,23,0,0,0,0,3,1,11,1,1,1
Zlinsky kraj,Vsetin,Huslenky,1,0,33,4,2,1,0,0,1,34,6,0,0,4,0,0,0,1,0,1,12,2,1,8,24,3,0,0,0,22,0,0,0,0,1,1,29,0,2,0
Zlinsky kraj,Vsetin,Huslenky,2,0,37,2,0,0,0,0,0,19,4,0,0,5,0,0,0,0,2,2,19,1,1,5,54,1,0,0,0,21,0,0,0,0,0,2,15,0,3,5
Zlinsky kraj,Vsetin,Karolinka,1,0,43,9,0,2,0,1,0,20,10,3,0,5,0,0,0,0,0,1,16,0,1,21,43,0,1,0,0,18,0,1,0,2,1,2,29,0,1,0
Zlinsky kraj,Vsetin,Karolinka,2,0,38,4,0,0,0,1,0,13,9,1,0,2,0,0,0,0,0,0,16,0,2,10,15,2,2,0,0,19,0,0,0,0,2,0,31,0,6,1
Zlinsky kraj,Vsetin,Kelc,1,0,41,1,0,1,0,2,0,15,2,0,0,2,0,0,0,0,0,1,16,0,1,9,96,0,0,0,0,12,0,0,0,0,0,0,27,0,1,0
Zlinsky kraj,Vsetin,Kelc,2,0,62,5,1,0,2,1,0,18,11,2,0,4,0,0,0,0,0,4,26,0,0,13,68,2,0,0,1,16,1,0,0,0,0,1,21,0,0,1
Zlinsky kraj,Vsetin,Kelc,3,0,14,1,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,1,1,0,2,5,22,0,1,1,0,3,1,0,0,0,0,0,5,0,0,0
Zlinsky kraj,Vsetin,Kelc,4,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0
Zlinsky kraj,Vsetin,Kelc,5,0,12,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,1,2,2,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0
Zlinsky kraj,Vsetin,Kelc,6,0,11,2,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,5,1,0,1,3,0,0,0,0,7,0,0,0,0,0,0,3,0,1,0
Zlinsky kraj,Vsetin,Lesna,1,0,35,2,0,2,0,0,0,17,5,0,2,3,0,0,0,0,0,1,12,0,2,9,47,5,1,0,0,16,0,0,2,0,0,0,14,0,3,0
Zlinsky kraj,Vsetin,Lesna,2,0,25,2,0,2,0,0,0,17,5,0,0,1,0,0,0,0,0,3,2,0,1,6,7,0,0,0,0,10,1,0,0,0,0,0,10,0,1,0
Zlinsky kraj,Vsetin,Lesna,3,0,18,2,0,1,0,0,0,7,4,0,0,1,0,0,0,0,0,0,2,0,0,7,8,0,0,0,0,4,0,0,0,0,0,1,8,0,0,1
Zlinsky kraj,Vsetin,Lesna,4,0,19,0,1,0,0,0,0,14,3,0,0,0,0,1,0,0,0,0,0,0,2,4,8,1,0,0,0,11,0,0,0,0,0,0,4,0,0,0
Zlinsky kraj,Vsetin,Lesna,5,0,9,0,0,0,0,0,0,11,3,1,0,1,0,0,0,0,0,0,5,0,0,5,6,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0
Zlinsky kraj,Vsetin,Lesna,6,0,11,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,4,1,0,0,3,0,0,0,0,0,0,2,0,0,0
Zlinsky kraj,Vsetin,Lesna,7,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Zlinsky kraj,Vsetin,Loucka,1,0,26,6,0,0,0,1,0,15,2,2,1,1,0,0,0,0,3,0,17,0,3,5,18,1,0,0,0,17,1,0,1,0,2,0,21,0,3,0
Zlinsky kraj,Vsetin,Loucka,2,0,8,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
Zlinsky kraj,Vsetin,Novy Hrozenkov,1,0,38,6,0,1,0,0,0,25,17,1,0,3,0,0,0,0,1,0,6,0,0,8,48,0,4,0,0,20,0,0,1,0,0,1,23,0,1,1
Zlinsky kraj,Vsetin,Novy Hrozenkov,2,0,18,0,0,2,0,2,0,9,5,0,0,8,0,0,1,0,0,0,10,4,2,3,27,0,0,0,0,19,0,0,0,0,0,1,12,0,1,0
Zlinsky kraj,Vsetin,Novy Hrozenkov,3,0,18,1,1,0,0,0,0,5,9,2,0,3,0,0,0,0,0,1,3,1,0,3,30,3,1,0,0,28,0,0,0,1,1,0,11,0,1,0
Zlinsky kraj,Vsetin,Roznov pod Radhostem,1,0,72,7,2,1,0,1,1,50,8,1,1,10,0,0,0,0,1,0,35,3,1,21,37,3,0,1,2,69,0,0,0,0,0,2,38,0,1,2
Zlinsky kraj,Vsetin,Roznov pod Radhostem,2,0,58,7,0,0,0,7,0,24,11,0,0,3,0,0,0,0,1,1,16,2,9,8,16,0,1,0,0,42,1,0,0,1,0,0,13,0,2,0
Zlinsky kraj,Vsetin,Roznov pod Radhostem,3,0,57,5,0,2,0,0,0,49,8,1,0,8,0,0,0,0,0,1,45,0,3,7,49,0,0,0,0,35,0,0,1,1,0,0,22,0,6,2
Zlinsky kraj,Vsetin,Roznov pod Radhostem,4,0,19,3,0,0,0,0,1,11,3,0,0,5,0,0,0,1,0,3,6,0,0,1,35,0,0,0,0,14,1,0,0,0,0,0,8,0,0,0
Zlinsky kraj,Vsetin,Roznov pod Radhostem,5,0,64,3,0,0,0,0,1,36,5,0,0,3,0,0,0,0,0,0,22,0,0,7,29,0,0,1,0,66,0,0,0,0,0,0,26,0,1,1
Zlinsky kraj,Vsetin,Roznov pod Radhostem,6,0,87,0,0,2,0,1,1,46,14,0,0,10,0,0,0,0,1,1,50,0,9,18,27,2,1,0,0,75,0,0,0,0,0,4,39,0,5,0
Zlinsky kraj,Vsetin,Roznov pod Radhostem,7,0,53,5,0,2,1,1,0,47,8,4,1,4,0,0,0,1,0,2,26,1,3,17,21,2,0,0,0,35,0,0,0,0,0,3,39,0,1,2
Zlinsky kraj,Vsetin,Roznov pod Radhostem,8,2,44,0,0,2,0,0,0,26,8,0,0,2,0,0,1,0,0,2,11,0,0,10,23,0,0,0,0,24,0,0,0,0,0,0,19,0,1,0
Zlinsky kraj,Vsetin,Roznov pod Radhostem,9,0,64,4,0,1,0,3,0,37,17,1,6,12,0,0,0,0,0,0,16,4,2,6,30,2,0,1,0,39,1,1,0,0,0,1,46,0,1,3
Zlinsky kraj,Vsetin,Roznov pod Radhostem,10,0,75,4,0,0,0,1,1,54,11,4,3,12,0,0,0,0,0,1,58,1,0,10,55,2,0,0,0,61,1,0,2,0,1,3,21,0,3,0
Zlinsky kraj,Vsetin,Roznov pod Radhostem,11,0,81,5,0,3,0,0,1,28,13,0,0,0,0,0,0,2,0,3,25,1,1,15,31,2,1,0,0,39,0,0,0,0,0,0,33,0,4,2
Zlinsky kraj,Vsetin,Roznov pod Radhostem,12,0,58,2,0,0,0,0,1,35,18,1,3,1,0,0,0,0,0,1,18,0,3,21,32,1,1,3,0,29,1,0,0,0,1,1,30,0,1,1
Zlinsky kraj,Vsetin,Roznov pod Radhostem,13,0,64,2,1,4,0,1,0,41,9,2,4,7,0,0,0,0,0,4,16,0,1,22,27,4,1,0,0,30,1,0,1,0,0,0,49,0,4,0
Zlinsky kraj,Vsetin,Roznov pod Radhostem,14,0,44,2,0,1,2,1,0,57,13,1,1,3,0,0,1,1,0,2,35,2,3,11,39,0,0,2,0,32,1,0,0,0,0,7,38,0,3,0
Zlinsky kraj,Vsetin,Valasska Bystrice,1,0,18,0,3,0,0,0,0,8,4,0,0,2,0,0,0,0,1,3,4,0,4,6,69,0,0,0,1,14,0,0,0,0,0,0,15,0,1,0
Zlinsky kraj,Vsetin,Valasska Bystrice,2,0,72,3,2,1,0,3,0,58,12,0,2,6,0,0,0,0,0,1,27,5,2,11,103,3,1,0,0,52,1,3,0,0,1,1,39,0,3,2
Zlinsky kraj,Vsetin,Valasske Mezirici,1,0,48,3,2,0,0,4,0,43,2,0,0,5,0,0,0,0,0,1,12,0,6,1,37,1,1,0,0,31,0,0,0,0,0,5,10,1,0,2
Zlinsky kraj,Vsetin,Valasske Mezirici,2,0,81,9,0,0,0,0,0,35,5,5,2,2,0,0,0,0,0,1,38,2,2,11,51,1,0,0,0,45,0,0,0,0,0,2,16,0,0,2
Zlinsky kraj,Vsetin,Valasske Mezirici,3,0,17,1,1,0,0,0,0,13,0,1,0,3,0,0,0,0,0,0,10,0,0,6,18,1,0,0,0,13,0,0,0,0,0,1,7,0,1,0
Zlinsky kraj,Vsetin,Valasske Mezirici,4,0,44,3,2,0,0,1,0,7,6,0,0,2,0,0,0,0,1,2,9,7,2,17,5,1,2,0,0,8,0,0,0,0,1,1,10,1,0,0
Zlinsky kraj,Vsetin,Valasske Mezirici,5,0,40,2,0,0,1,0,0,18,8,4,0,3,0,0,0,0,0,3,8,0,3,8,11,1,0,0,0,16,0,0,0,0,0,4,14,0,2,0
Zlinsky kraj,Vsetin,Valasske Mezirici,6,0,20,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,3,1,3,3,32,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
Zlinsky kraj,Vsetin,Valasske Mezirici,7,0,31,3,0,3,0,3,0,23,6,0,0,6,0,0,0,0,0,1,21,1,1,12,26,1,0,0,0,31,0,0,0,0,0,0,14,0,1,0
Zlinsky kraj,Vsetin,Valasske Mezirici,8,0,43,4,0,2,0,0,0,27,7,3,1,5,0,0,0,0,0,1,15,2,1,8,35,0,0,0,0,40,0,0,0,0,1,0,20,0,2,0
Zlinsky kraj,Vsetin,Valasske Mezirici,9,0,65,2,0,3,0,0,0,23,9,2,0,3,0,0,0,0,0,1,20,1,2,14,17,1,1,0,0,21,0,0,0,0,0,1,22,0,2,1
Zlinsky kraj,Vsetin,Valasske Mezirici,10,0,46,5,0,0,0,1,0,29,1,0,1,3,0,0,0,0,1,2,13,0,2,15,21,0,1,0,0,14,0,0,0,0,0,2,19,0,0,0
Zlinsky kraj,Vsetin,Valasske Mezirici,11,0,41,4,0,0,1,1,0,32,7,0,0,0,0,0,0,0,0,2,15,2,0,10,30,2,0,0,0,22,0,0,0,0,0,2,22,0,3,0
Zlinsky kraj,Vsetin,Valasske Mezirici,12,0,49,7,0,2,0,1,0,18,14,0,0,1,0,0,0,0,0,1,7,0,1,9,20,0,0,0,0,12,0,0,0,0,0,0,21,0,2,0
Zlinsky kraj,Vsetin,Valasske Mezirici,13,0,43,0,0,1,0,4,3,22,8,0,0,4,0,0,0,0,2,2,10,2,3,15,19,1,0,1,0,5,0,0,0,0,0,1,16,0,1,0
Zlinsky kraj,Vsetin,Valasske Mezirici,14,0,48,1,1,1,0,0,0,7,4,0,0,3,0,0,0,0,0,0,8,0,0,9,16,0,0,0,0,20,0,0,0,0,0,0,14,0,3,1
Zlinsky kraj,Vsetin,Valasske Mezirici,15,0,22,0,0,0,1,0,0,17,4,0,0,1,0,0,0,0,0,1,5,0,0,3,10,0,0,0,0,11,0,0,1,0,0,2,10,0,1,0
Zlinsky kraj,Vsetin,Valasske Mezirici,16,3,82,2,1,2,0,1,0,62,15,4,0,9,0,0,0,0,1,2,36,2,2,7,52,0,0,0,0,71,0,1,0,0,0,3,21,0,0,1
Zlinsky kraj,Vsetin,Valasske Mezirici,17,2,29,3,0,0,0,0,0,23,13,0,2,6,0,0,0,0,0,3,13,0,3,19,29,1,0,0,0,39,0,0,0,0,1,1,18,0,0,0
Zlinsky kraj,Vsetin,Valasske Mezirici,18,0,55,2,0,2,0,2,0,13,8,0,3,5,0,0,0,0,0,1,20,2,2,11,18,2,0,0,0,17,0,0,0,0,2,0,16,0,0,0
Zlinsky kraj,Vsetin,Valasske Mezirici,19,0,48,4,0,1,0,0,0,21,9,1,2,10,0,0,0,0,0,0,13,1,3,14,32,0,0,0,0,30,0,0,0,0,0,2,18,0,2,0
Zlinsky kraj,Vsetin,Valasske Mezirici,20,0,60,5,0,3,0,3,0,44,25,1,0,5,1,0,1,0,0,4,36,0,3,17,46,1,0,0,0,39,1,0,0,0,0,1,35,0,1,0
Zlinsky kraj,Vsetin,Valasske Mezirici,21,1,81,5,0,2,0,0,1,42,22,2,1,5,0,0,0,0,0,5,10,2,3,22,46,3,0,0,1,23,2,0,0,1,0,1,31,0,2,0
Zlinsky kraj,Vsetin,Valasske Mezirici,22,0,44,6,1,1,0,1,0,37,12,3,1,7,0,0,0,0,0,0,9,2,5,10,17,0,0,0,0,36,1,0,1,0,0,4,30,0,3,1
Zlinsky kraj,Vsetin,Valasske Mezirici,23,0,71,8,0,0,1,0,0,42,11,0,1,5,0,0,0,0,1,2,20,0,1,18,42,0,0,0,0,32,2,0,0,0,0,3,26,0,4,0
Zlinsky kraj,Vsetin,Valasske Mezirici,24,1,47,2,0,1,0,1,0,27,9,0,1,1,0,0,0,0,0,1,9,1,2,15,6,1,0,0,0,25,0,0,0,0,0,0,30,0,0,1
Zlinsky kraj,Vsetin,Valasske Mezirici,25,0,36,3,0,1,0,0,2,31,2,1,0,1,0,0,0,0,0,1,36,0,3,19,30,0,0,0,0,43,0,0,0,0,1,1,19,0,1,1
Zlinsky kraj,Vsetin,Valasske Mezirici,26,0,51,4,0,0,0,0,0,16,11,0,2,0,0,0,0,0,0,1,16,2,2,14,18,0,0,1,0,17,0,0,0,0,0,0,30,0,0,0
Zlinsky kraj,Vsetin,Velka Lhota,1,0,24,1,0,0,0,0,0,16,3,0,3,3,0,0,0,0,0,0,9,0,4,7,11,0,1,0,0,30,0,0,0,1,0,0,10,0,0,0
Zlinsky kraj,Vsetin,Velka Lhota,2,0,14,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
Zlinsky kraj,Vsetin,Velke Karlovice,1,0,53,4,1,0,1,0,0,41,5,0,3,9,1,0,0,1,0,5,27,0,1,16,70,1,0,1,0,30,0,0,0,1,0,2,19,0,3,0
Zlinsky kraj,Vsetin,Velke Karlovice,2,0,66,3,0,1,1,0,0,26,8,3,0,6,1,0,0,0,0,5,20,0,1,14,63,1,0,0,0,48,0,0,0,0,0,3,29,0,2,0
Zlinsky kraj,Vsetin,Vsetin,1,0,72,3,0,2,0,0,0,32,10,1,2,7,0,0,0,0,1,0,24,1,1,24,28,0,0,0,0,31,0,0,0,1,0,0,31,0,1,1
Zlinsky kraj,Vsetin,Vsetin,2,0,62,1,2,1,2,0,0,26,10,0,0,5,0,0,0,0,0,1,12,0,2,24,22,2,0,0,0,32,1,0,0,0,0,1,33,0,3,0
Zlinsky kraj,Vsetin,Vsetin,3,0,47,3,1,0,1,1,0,24,17,0,0,6,0,0,0,0,0,4,22,3,3,19,17,0,0,0,0,36,0,0,1,0,0,0,39,0,2,0
Zlinsky kraj,Vsetin,Vsetin,4,0,64,3,0,1,0,0,0,26,15,2,0,1,0,0,0,0,0,3,14,2,1,34,26,2,0,0,0,35,1,0,0,0,0,1,54,0,0,1
Zlinsky kraj,Vsetin,Vsetin,5,0,71,5,0,2,0,1,0,32,15,0,3,3,0,0,1,0,0,4,18,2,1,18,28,0,0,0,1,26,2,0,0,0,0,2,38,1,4,2
Zlinsky kraj,Vsetin,Vsetin,6,1,64,1,1,4,1,2,0,22,7,2,1,6,0,0,0,0,0,2,21,0,0,18,23,0,1,0,0,29,0,0,0,0,1,0,38,0,1,0
Zlinsky kraj,Vsetin,Vsetin,7,0,69,0,2,1,0,2,0,26,16,3,1,3,0,0,0,0,0,1,29,0,4,19,16,1,0,0,0,48,0,0,0,0,0,1,27,0,2,0
Zlinsky kraj,Vsetin,Vsetin,8,0,45,5,0,0,0,3,0,16,21,1,2,2,0,0,0,1,2,3,23,1,3,14,18,1,1,0,0,32,1,0,0,0,0,2,42,1,0,1
Zlinsky kraj,Vsetin,Vsetin,9,0,41,1,0,0,0,0,0,20,17,2,1,3,0,0,0,0,0,3,9,0,0,18,28,1,0,0,0,16,0,0,0,0,1,2,32,0,0,0
Zlinsky kraj,Vsetin,Vsetin,10,0,15,1,1,0,1,0,0,17,3,1,1,3,0,0,0,0,0,5,11,0,0,8,15,0,2,0,0,15,2,0,0,0,0,0,22,0,2,0
Zlinsky kraj,Vsetin,Vsetin,11,0,30,2,0,0,0,0,0,6,3,2,0,1,0,0,0,0,0,1,11,1,0,7,5,3,0,0,1,21,0,0,0,0,0,0,15,0,2,0
Zlinsky kraj,Vsetin,Vsetin,12,0,52,2,0,1,1,1,0,22,8,1,0,3,0,0,0,0,0,2,31,0,3,15,42,1,0,0,0,57,0,0,0,0,0,1,31,0,1,0
Zlinsky kraj,Vsetin,Vsetin,13,0,51,1,0,2,1,1,0,19,6,2,2,4,0,0,0,1,0,2,13,0,3,13,21,1,0,0,0,47,3,1,0,0,0,1,38,0,4,0
Zlinsky kraj,Vsetin,Vsetin,14,0,29,1,0,2,0,1,0,26,11,0,1,3,0,0,0,0,1,2,17,0,4,7,20,1,0,0,0,32,0,0,0,0,0,1,17,0,0,0
Zlinsky kraj,Vsetin,Vsetin,15,0,25,2,0,6,0,1,0,20,8,0,0,2,0,0,0,0,0,0,27,0,6,9,37,0,0,0,0,46,0,0,1,0,2,0,28,0,3,0
Zlinsky kraj,Vsetin,Vsetin,16,0,55,3,2,1,0,0,1,28,11,1,0,6,1,0,1,0,2,1,17,2,2,21,45,0,0,0,0,37,1,0,0,0,0,1,42,0,4,0
Zlinsky kraj,Vsetin,Vsetin,17,0,47,1,0,2,0,0,0,26,10,1,1,4,0,0,0,1,0,1,17,0,2,15,18,1,0,1,1,24,0,0,0,0,0,0,27,2,1,0
Zlinsky kraj,Vsetin,Vsetin,18,0,34,2,0,0,0,3,2,23,12,3,1,10,0,0,1,0,0,0,19,2,2,10,34,0,0,0,0,40,1,0,0,0,0,2,17,0,0,0
Zlinsky kraj,Vsetin,Vsetin,19,0,39,2,0,3,0,1,0,48,9,2,0,4,0,0,0,0,0,5,28,1,9,20,37,0,1,2,0,37,2,0,0,0,0,0,53,0,1,1
Zlinsky kraj,Vsetin,Vsetin,20,0,64,1,1,2,0,1,0,16,11,0,2,6,0,0,0,0,0,2,24,1,2,23,17,2,0,1,0,31,0,1,0,0,0,1,19,0,1,0
Zlinsky kraj,Vsetin,Vsetin,21,0,49,3,1,3,0,0,0,21,5,0,0,9,0,0,1,0,3,2,26,1,2,6,30,1,0,0,0,26,1,0,0,0,0,0,39,0,2,1
Zlinsky kraj,Vsetin,Vsetin,22,0,45,4,0,1,0,0,0,14,13,0,0,1,0,0,0,0,0,3,16,0,1,20,26,1,1,0,3,32,0,0,0,0,0,0,31,0,2,0
Zlinsky kraj,Vsetin,Vsetin,23,0,50,0,0,0,0,1,0,9,5,0,0,4,0,0,0,0,0,4,14,0,0,23,15,0,0,0,0,12,0,0,0,0,0,1,16,0,2,2
Zlinsky kraj,Vsetin,Vsetin,24,1,65,6,1,0,1,1,0,26,10,2,2,5,0,0,0,0,0,0,36,2,7,25,26,0,0,0,0,53,1,0,0,0,0,0,24,1,4,0
Zlinsky kraj,Vsetin,Vsetin,25,0,17,11,0,0,0,2,0,33,7,4,0,1,0,0,0,0,0,2,33,0,4,17,51,1,0,1,0,26,2,0,0,0,2,0,40,0,2,0
Zlinsky kraj,Vsetin,Zasova,1,0,50,1,0,1,0,2,0,41,2,0,1,10,0,0,0,0,0,0,38,3,8,8,61,2,0,0,0,47,0,0,0,0,0,2,24,0,2,0
Zlinsky kraj,Vsetin,Zasova,2,1,34,5,0,1,0,3,0,41,9,5,0,10,0,0,0,0,0,3,15,0,5,10,48,1,0,0,0,45,1,0,1,0,0,0,20,0,4,0
Zlinsky kraj,Vsetin,Zasova,3,0,25,3,0,0,0,0,0,13,6,1,0,4,0,0,0,2,0,0,10,0,4,5,47,1,0,0,0,5,0,0,1,0,0,0,4,0,0,0
Zlinsky kraj,Vsetin,Zubri,1,0,45,1,0,0,0,3,0,15,19,2,1,3,0,0,0,0,0,2,12,1,1,20,14,4,0,0,0,11,2,0,0,0,0,1,12,0,0,1
Zlinsky kraj,Vsetin,Zubri,2,0,55,2,0,1,0,0,0,19,12,1,0,3,0,0,0,0,4,2,14,0,6,20,20,1,0,2,0,19,0,0,0,0,1,0,26,0,0,0
Zlinsky kraj,Vsetin,Zubri,3,1,57,2,0,0,0,4,0,35,19,0,0,7,0,0,0,0,0,1,17,2,1,17,35,3,0,0,0,47,0,0,0,0,1,1,37,0,2,1
Zlinsky kraj,Vsetin,Zubri,4,0,50,1,0,0,0,0,0,35,15,2,0,3,0,0,0,0,0,1,16,3,5,12,49,1,1,0,1,25,0,0,0,0,0,0,37,1,5,0
Zlinsky kraj,Vsetin,Zubri,5,0,31,5,0,0,0,0,0,19,11,0,1,4,0,0,0,0,1,2,8,0,1,5,30,0,1,0,0,24,0,0,1,0,1,0,6,0,0,0
Zlinsky kraj,Zlin,Brumov-Bylnice,1,1,65,2,0,0,0,0,0,14,8,1,8,0,0,1,0,0,1,0,9,0,0,16,61,0,0,0,0,21,0,0,0,0,0,0,21,0,3,0
Zlinsky kraj,Zlin,Brumov-Bylnice,2,0,65,8,0,0,0,0,0,31,18,0,3,6,0,0,0,0,0,2,16,0,4,24,136,3,1,0,0,25,0,0,0,0,0,1,26,0,1,2
Zlinsky kraj,Zlin,Brumov-Bylnice,3,0,43,6,0,1,0,3,0,24,14,0,1,1,0,0,0,0,0,3,22,0,3,10,119,0,0,0,0,20,0,0,0,0,0,0,26,0,2,1
