Telepules,min_votes,Korzet_count,entropy,p
Mátraszentimre,61,2,0.6931471805599453,1.0
Mátraszőlős,245,2,0.6931471805599453,1.0
Mátraterenye,79,4,1.0397207708399179,0.5047
Mátraverebély,34,6,0.8675632284814612,0.0139
Mátyus,20,2,0.6931471805599453,1.0
Mátyásdomb,79,2,0.6931471805599453,1.0
Mátészalka,113,32,2.1857186812333538,0.6478
Mátételke,50,2,0.6931471805599453,1.0
Máza,34,4,1.0397207708399179,0.5047
Méhkerék,24,4,0.5623351446188083,0.0372
Méhtelek,69,2,0.6931471805599453,1.0
Mélykút,12,12,1.6326309271543518,0.1066
Méra,81,4,1.3862943611198906,1.0
Mérges,18,2,0.0,0.1008
Mérk,49,4,1.3862943611198906,1.0
Mónosbél,51,2,0.6931471805599453,1.0
Mór,29,30,2.148014289826233,0.5123
Mórahalom,15,18,1.7399668199837608,0.027
Móricgát,31,2,0.6931471805599453,1.0
Mórichida,75,2,0.6931471805599453,1.0
Mórágy,9,4,1.3862943611198906,1.0
Múcsony,106,6,1.3296613488547582,0.4055
Mőcsény,40,2,0.6931471805599453,1.0
Nadap,52,2,0.6931471805599453,1.0
Nagyacsád,100,2,0.6931471805599453,1.0
Nagyalásony,55,2,0.6931471805599453,1.0
Nagyar,59,2,0.6931471805599453,1.0
Nagyatád,38,18,2.139085894695714,0.8843
Nagybajcs,124,2,0.6931471805599453,1.0
Nagybajom,97,6,1.5607104090414063,0.8472
Nagybakónak,54,2,0.6931471805599453,1.0
Nagybaracska,90,4,0.6931471805599453,0.0624
Nagybarca,138,2,0.6931471805599453,1.0
Nagyberki,201,2,0.6931471805599453,1.0
Nagyberény,149,2,0.6931471805599453,1.0
Nagybudmér,21,2,0.0,0.1008
Nagybánhegyes,135,2,0.6931471805599453,1.0
Nagybárkány,50,2,0.6931471805599453,1.0
Nagybörzsöny,77,2,0.6931471805599453,1.0
Nagycenk,89,4,0.6931471805599453,0.0624
Nagycsepely,31,2,0.6931471805599453,1.0
Nagycserkesz,20,6,1.3296613488547582,0.4055
Nagycsány,14,2,0.6931471805599453,1.0
Nagycsécs,129,2,0.6931471805599453,1.0
Nagydobos,97,4,1.3862943611198906,1.0
Nagydobsza,33,2,0.6931471805599453,1.0
Nagydorog,62,6,1.329661348854758,0.2068
Nagydém,28,2,0.6931471805599453,1.0
Nagyecsed,43,12,1.9792045174343245,0.8169
Nagyesztergár,111,2,0.6931471805599453,1.0
Nagyfüged,250,2,0.6931471805599453,1.0
Nagygeresd,29,2,0.6931471805599453,1.0
Nagygyimót,48,2,0.6931471805599453,1.0
Nagygörbő,22,2,0.6931471805599453,1.0
Nagyhajmás,37,2,0.6931471805599453,1.0
Nagyhalász,69,12,1.9792045174343245,0.8169
Nagyharsány,41,4,1.0397207708399179,0.5047
Nagyhegyes,197,4,1.3862943611198906,1.0
Nagyhuta,7,2,0.6931471805599453,1.0
Nagyhódos,11,2,0.0,0.1008
Nagyigmánd,5,8,1.6674619334292948,0.502
Nagyiván,109,2,0.6931471805599453,1.0
Nagykamarás,48,6,1.3296613488547582,0.4055
Nagykanizsa,71,88,2.249183179015818,0.4202
Nagykapornak,103,2,0.6931471805599453,1.0
Nagykarácsony,16,6,1.5607104090414063,0.8472
Nagykereki,5,4,1.0397207708399179,0.5047
Nagykeresztúr,25,2,0.6931471805599453,1.0
Nagykinizs,54,2,0.0,0.1008
Nagykorpád,53,2,0.6931471805599453,1.0
Nagykovácsi,41,12,1.907283999321379,0.6298
Nagykozár,93,4,1.0397207708399179,0.5047
Nagykutas,47,2,0.6931471805599453,1.0
Nagykálló,119,16,2.067975912293976,0.7469
Nagykáta,89,24,2.023554573803584,0.23
Nagykónyi,5,4,1.0397207708399179,0.5047
Nagykökényes,111,2,0.6931471805599453,1.0
Nagykölked,11,2,0.6931471805599453,1.0
Nagykörű,73,4,1.0397207708399179,0.5047
Nagykőrös,59,40,2.149594403799315,0.2561
Nagylak,57,2,0.6931471805599453,1.0
Nagylengyel,80,2,0.6931471805599453,1.0
Nagylóc,17,6,1.329661348854758,0.2068
Nagylók,145,2,0.6931471805599453,1.0
Nagylózs,87,2,0.6931471805599453,1.0
Nagymaros,96,8,1.7328679513998633,0.8178
Nagymizdó,6,2,0.6931471805599453,1.0
Nagymágocs,18,10,1.6957425341696346,0.414
Nagymányok,118,4,0.5623351446188083,0.0372
Nagynyárád,62,2,0.6931471805599453,1.0
Nagyoroszi,90,4,1.0397207708399179,0.5047
Nagypall,35,2,0.6931471805599453,1.0
Nagypeterd,90,2,0.0,0.1008
Nagypirit,48,2,0.6931471805599453,1.0
Nagypáli,68,2,0.6931471805599453,1.0
Nagyrada,74,2,0.6931471805599453,1.0
Nagyrozvágy,85,2,0.6931471805599453,1.0
Nagyrábé,104,4,1.3862943611198906,1.0
Nagyrákos,24,2,0.6931471805599453,1.0
Nagyrécse,186,2,0.6931471805599453,1.0
Nagyréde,142,6,1.0114042647073518,0.057
Nagyrév,49,2,0.6931471805599453,1.0
Nagysimonyi,116,2,0.6931471805599453,1.0
Nagyszakácsi,36,2,0.6931471805599453,1.0
Nagyszekeres,65,2,0.6931471805599453,1.0
Nagyszentjános,53,4,1.0397207708399179,0.5047
Nagyszokoly,76,2,0.6931471805599453,1.0
Nagyszékely,24,2,0.6931471805599453,1.0
Nagyszénás,81,14,2.069202465820362,0.8476
Nagysáp,58,4,1.0397207708399179,0.5047
Nagytarcsa,82,8,1.9061547465398496,0.9809
Nagytevel,79,2,0.6931471805599453,1.0
Nagytilaj,5,2,0.6931471805599453,1.0
Nagytálya,145,2,0.6931471805599453,1.0
Nagytótfalu,37,2,0.6931471805599453,1.0
Nagytőke,58,2,0.6931471805599453,1.0
Nagyvarsány,221,2,0.6931471805599453,1.0
Nagyvejke,19,2,0.6931471805599453,1.0
Nagyveleg,73,2,0.6931471805599453,1.0
Nagyvenyim,15,10,2.0253262207700677,0.9825
Nagyvisnyó,134,2,0.6931471805599453,1.0
Nagyváty,36,2,0.6931471805599453,1.0
Nagyvázsony,69,4,1.0397207708399179,0.5047
Nagyér,57,2,0.6931471805599453,1.0
Nagyút,97,2,0.6931471805599453,1.0
Nak,87,2,0.6931471805599453,1.0
Napkor,118,6,1.3296613488547582,0.4055
Narda,27,2,0.0,0.1008
Naszály,73,4,1.3862943611198906,1.0
Nekézseny,117,2,0.6931471805599453,1.0
Nemesapáti,45,2,0.6931471805599453,1.0
Nemesbikk,123,2,0.6931471805599453,1.0
Nemesborzova,12,2,0.6931471805599453,1.0
Nemesbük,65,2,0.6931471805599453,1.0
Nemesbőd,59,2,0.6931471805599453,1.0
Nemescsó,22,2,0.6931471805599453,1.0
Nemesdéd,56,2,0.6931471805599453,1.0
Nemesgulács,121,2,0.6931471805599453,1.0
Nemesgörzsöny,94,2,0.6931471805599453,1.0
Nemeshany,53,2,0.6931471805599453,1.0
Nemeshetés,34,2,0.6931471805599453,1.0
Nemeske,11,4,1.0397207708399179,0.5047
Nemeskeresztúr,21,2,0.6931471805599453,1.0
Nemeskisfalud,7,2,0.6931471805599453,1.0
Nemeskocs,47,2,0.6931471805599453,1.0
Nemeskolta,35,2,0.6931471805599453,1.0
Nemeskér,28,2,0.6931471805599453,1.0
Nemesládony,12,2,0.6931471805599453,1.0
Nemesmedves,2,2,0.6931471805599453,1.0
Nemesnádudvar,53,4,1.3862943611198906,1.0
Nemesnép,9,2,0.6931471805599453,1.0
Nemespátró,33,2,0.6931471805599453,1.0
Nemesrempehollós,27,2,0.6931471805599453,1.0
Nemesrádó,39,2,0.6931471805599453,1.0
Nemesszalók,102,2,0.6931471805599453,1.0
Nemesszentandrás,26,2,0.6931471805599453,1.0
Nemessándorháza,30,2,0.6931471805599453,1.0
Nemesvid,76,2,0.6931471805599453,1.0
Nemesvita,24,2,0.6931471805599453,1.0
Nemesvámos,108,4,1.0397207708399179,0.5047
Nemti,110,2,0.6931471805599453,1.0
Neszmély,75,4,1.0397207708399179,0.5047
Nick,56,2,0.6931471805599453,1.0
Nikla,14,4,1.3862943611198906,1.0
Noszlop,144,2,0.6931471805599453,1.0
Noszvaj,111,4,1.0397207708399179,0.5047
Nova,87,2,0.6931471805599453,1.0
Novaj,87,4,1.3862943611198906,1.0
Novajidrány,181,2,0.6931471805599453,1.0
Nyalka,75,2,0.0,0.1008
Nyergesújfalu,81,14,1.8095142558492818,0.2114
Nyim,18,2,0.6931471805599453,1.0
Nyirád,110,4,1.0397207708399179,0.5047
Nyomár,78,2,0.0,0.1008
Nyugotszenterzsébet,23,2,0.0,0.1008
Nyáregyháza,152,6,1.5607104090414063,0.8472
Nyárlőrinc,102,4,1.3862943611198906,1.0
Nyársapát,101,4,1.0397207708399179,0.5047
Nyárád,80,2,0.6931471805599453,1.0
Nyékládháza,111,10,1.8343719702816237,0.6591
Nyésta,5,2,0.6931471805599453,1.0
Nyíracsád,12,12,2.0228085294147036,0.914
Nyíradony,23,16,2.220025327834538,0.9944
Nyírbogdány,91,6,1.5607104090414063,0.8472
Nyírbogát,172,6,1.5607104090414063,0.8472
Nyírbátor,29,16,1.981332514723983,0.5473
Nyírbéltek,18,6,1.3296613488547582,0.4055
Nyírcsaholy,71,4,1.3862943611198906,1.0
Nyírcsászári,157,2,0.6931471805599453,1.0
Nyírderzs,66,2,0.6931471805599453,1.0
Nyíregyháza,5,198,2.287862556713743,0.7622
Nyírgelse,51,4,1.0397207708399179,0.5047
Nyírgyulaj,106,4,1.0397207708399179,0.5047
Nyíri,53,2,0.6931471805599453,1.0
Nyíribrony,92,2,0.6931471805599453,1.0
Nyírjákó,133,2,0.6931471805599453,1.0
Nyírkarász,80,4,1.0397207708399179,0.5047
Nyírkáta,50,4,1.0397207708399179,0.5047
Nyírkércs,95,2,0.6931471805599453,1.0
Nyírlugos,51,6,1.2424533248940002,0.1689
Nyírlövő,112,2,0.0,0.1008
Nyírmada,44,8,1.4941751382893085,0.2888
Nyírmeggyes,185,4,1.3862943611198906,1.0
Nyírmihálydi,61,4,1.3862943611198906,1.0
Nyírmártonfalva,84,4,1.3862943611198906,1.0
Nyírparasznya,84,2,0.6931471805599453,1.0
Nyírpazony,94,6,1.3296613488547582,0.4055
Nyírpilis,39,2,0.6931471805599453,1.0
Nyírtass,86,4,1.0397207708399179,0.5047
Nyírtelek,76,12,2.1383330595080277,0.9926
Nyírtura,130,4,1.3862943611198906,1.0
Nyírtét,112,2,0.6931471805599453,1.0
Nyírvasvári,114,4,1.0397207708399179,0.5047
Nyírábrány,6,10,2.0253262207700677,0.9825
Nyúl,51,8,1.4941751382893083,0.1558
Nyőgér,27,2,0.6931471805599453,1.0
Nábrád,142,2,0.6931471805599453,1.0
Nádasd,130,2,0.6931471805599453,1.0
Nádasdladány,73,6,1.5607104090414063,0.8472
Nádudvar,119,14,1.9085352816435597,0.4559
Nágocs,70,2,0.6931471805599453,1.0
Nárai,130,2,0.6931471805599453,1.0
Négyes,22,2,0.6931471805599453,1.0
Németbánya,19,2,0.6931471805599453,1.0
Németfalu,25,2,0.6931471805599453,1.0
Németkér,88,4,1.0397207708399179,0.5047
Nézsa,109,2,0.6931471805599453,1.0
Nógrád,79,4,1.0397207708399179,0.5047
Nógrádkövesd,66,2,0.6931471805599453,1.0
Nógrádmarcal,54,2,0.6931471805599453,1.0
Nógrádmegyer,51,4,1.3862943611198906,1.0
Nógrádsipek,98,2,0.6931471805599453,1.0
Nógrádszakál,37,2,0.6931471805599453,1.0
Nógrádsáp,101,2,0.6931471805599453,1.0
Nóráp,25,2,0.6931471805599453,1.0
Nőtincs,135,2,0.6931471805599453,1.0
Okorvölgy,8,2,0.6931471805599453,1.0
Okorág,6,2,0.6931471805599453,1.0
Okány,114,4,1.3862943611198906,1.0
Olasz,58,2,0.6931471805599453,1.0
Olaszfa,37,2,0.6931471805599453,1.0
Olaszfalu,83,2,0.6931471805599453,1.0
Olaszliszka,77,4,1.0397207708399179,0.5047
Olcsva,56,2,0.6931471805599453,1.0
Olcsvaapáti,51,2,0.6931471805599453,1.0
Old,24,2,0.6931471805599453,1.0
Oltárc,27,2,0.6931471805599453,1.0
Onga,15,12,1.8200759753606213,0.4162
Orbányosfa,13,2,0.6931471805599453,1.0
Orci,59,2,0.6931471805599453,1.0
Ordacsehi,89,2,0.6931471805599453,1.0
Ordas,44,2,0.6931471805599453,1.0
Orfalu,3,2,0.6931471805599453,1.0
Orfű,80,2,0.6931471805599453,1.0
Orgovány,80,6,1.5607104090414063,0.8472
Ormosbánya,72,4,1.0397207708399179,0.5047
Ormándlak,10,2,0.0,0.1008
Orosháza,8,74,2.2769859380096364,0.933
Oroszi,14,2,0.6931471805599453,1.0
Oroszlány,82,32,2.081817403022683,0.1737
Oroszló,44,2,0.6931471805599453,1.0
Orosztony,75,2,0.6931471805599453,1.0
Ortaháza,10,2,0.6931471805599453,1.0
Osli,142,2,0.6931471805599453,1.0
Ostffyasszonyfa,88,2,0.6931471805599453,1.0
Ostoros,136,6,1.3296613488547582,0.4055
Oszkó,73,2,0.6931471805599453,1.0
Oszlár,44,2,0.6931471805599453,1.0
Osztopán,29,4,1.3862943611198906,1.0
Ozmánbük,16,2,0.6931471805599453,1.0
Ozora,93,4,1.3862943611198906,1.0
Pacsa,88,4,1.3862943611198906,1.0
Padár,15,2,0.6931471805599453,1.0
Pakod,116,2,0.0,0.1008
Paks,23,34,2.02287116306658,0.0444
Palkonya,24,2,0.6931471805599453,1.0
Palotabozsok,30,4,0.6931471805599453,0.0624
Palotás,74,4,1.0397207708399179,0.5047
Paloznak,31,2,0.6931471805599453,1.0
Palé,11,2,0.6931471805599453,1.0
Pamlény,4,2,0.6931471805599453,1.0
Pamuk,14,2,0.6931471805599453,1.0
Pankasz,41,2,0.0,0.1008
Pannonhalma,11,8,1.4941751382893085,0.2888
Panyola,88,2,0.6931471805599453,1.0
Pap,123,4,1.0397207708399179,0.5047
Papkeszi,36,4,1.0397207708399179,0.5047
Papos,120,2,0.0,0.1008
Parasznya,143,2,0.6931471805599453,1.0
Parád,33,8,1.7328679513998633,0.8178
Parádsasvár,73,2,0.6931471805599453,1.0
Paszab,84,2,0.6931471805599453,1.0
Pat,26,2,0.6931471805599453,1.0
Patak,105,2,0.6931471805599453,1.0
Patalom,17,2,0.6931471805599453,1.0
Patapoklosi,19,2,0.6931471805599453,1.0
Patca,5,2,0.0,0.1008
Patosfa,28,2,0.6931471805599453,1.0
Patvarc,100,2,0.6931471805599453,1.0
Pecöl,81,2,0.6931471805599453,1.0
Pellérd,127,4,1.0397207708399179,0.5047
Penc,179,2,0.6931471805599453,1.0
Penyige,104,2,0.6931471805599453,1.0
Penészlek,145,2,0.6931471805599453,1.0
Perbál,65,4,1.3862943611198906,1.0
Pere,24,2,0.6931471805599453,1.0
Perecse,4,2,0.6931471805599453,1.0
Pereked,10,2,0.6931471805599453,1.0
Perenye,56,2,0.6931471805599453,1.0
Peresznye,32,2,0.6931471805599453,1.0
Pereszteg,137,2,0.6931471805599453,1.0
Perkupa,145,2,0.6931471805599453,1.0
Perkáta,86,8,2.0794415416798357,1.0
Perőcsény,32,2,0.6931471805599453,1.0
Peterd,18,2,0.6931471805599453,1.0
Pethőhenye,28,2,0.6931471805599453,1.0
Petneháza,83,4,1.0397207708399179,0.5047
Petrikeresztúr,59,2,0.6931471805599453,1.0
Petrivente,53,2,0.6931471805599453,1.0
Pettend,2,2,0.6931471805599453,1.0
Petőfibánya,182,4,1.3862943611198906,1.0
Petőfiszállás,77,4,1.3862943611198906,1.0
Petőháza,114,2,0.6931471805599453,1.0
Petőmihályfa,25,2,0.0,0.1008
Piliny,109,2,0.6931471805599453,1.0
Pilis,70,18,2.1100165533754613,0.8182
Pilisborosjenő,55,6,1.5607104090414063,0.8472
Piliscsaba,57,12,1.9792045174343245,0.8169
Piliscsév,111,4,1.0397207708399179,0.5047
Pilisjászfalu,148,2,0.6931471805599453,1.0
Pilismarót,108,4,1.0397207708399179,0.5047
Pilisszentiván,97,6,1.3296613488547582,0.4055
Pilisszentkereszt,66,4,1.3862943611198906,1.0
Pilisszentlászló,97,2,0.6931471805599453,1.0
Pilisszántó,101,4,0.5623351446188083,0.0372
Pilisvörösvár,116,16,2.0467385326945515,0.7267
Pincehely,109,4,1.0397207708399179,0.5047
Pinkamindszent,20,2,0.6931471805599453,1.0
Pinnye,37,2,0.6931471805599453,1.0
Piricse,94,4,1.3862943611198906,1.0
Pirtó,84,2,0.0,0.1008
Piskó,2,2,0.6931471805599453,1.0
Pitvaros,71,4,1.0397207708399179,0.5047
Pocsaj,120,4,1.3862943611198906,1.0
Pogány,111,2,0.6931471805599453,1.0
Pogányszentpéter,72,2,0.6931471805599453,1.0
Polgár,85,14,2.143952200643869,0.9749
Polgárdi,16,14,1.9085352816435597,0.4559
Polány,21,2,0.6931471805599453,1.0
Pomáz,54,32,1.9566787452125873,0.0141
Porcsalma,48,6,1.5607104090414063,0.8472
Pornóapáti,30,2,0.0,0.1008
Poroszló,88,6,1.5607104090414063,0.8472
Porpác,24,2,0.6931471805599453,1.0
Porrog,23,2,0.6931471805599453,1.0
Porrogszentkirály,26,2,0.6931471805599453,1.0
Porrogszentpál,13,2,0.6931471805599453,1.0
Porva,56,2,0.6931471805599453,1.0
Potony,9,2,0.0,0.1008
Potyond,12,2,0.6931471805599453,1.0
Prügy,109,4,1.3862943611198906,1.0
Pula,23,2,0.6931471805599453,1.0
Pusztaapáti,3,2,0.6931471805599453,1.0
Pusztaberki,21,2,0.6931471805599453,1.0
Pusztacsalád,41,2,0.6931471805599453,1.0
Pusztacsó,10,2,0.6931471805599453,1.0
Pusztadobos,116,2,0.6931471805599453,1.0
Pusztaederics,25,2,0.6931471805599453,1.0
Pusztafalu,47,2,0.6931471805599453,1.0
Pusztaföldvár,84,4,1.0397207708399179,0.5047
Pusztahencse,99,2,0.6931471805599453,1.0
Pusztakovácsi,0,4,1.0397207708399179,0.5047
Pusztamagyaród,64,2,0.6931471805599453,1.0
Pusztamiske,49,2,0.6931471805599453,1.0
Pusztamonostor,173,2,0.6931471805599453,1.0
Pusztamérges,80,2,0.6931471805599453,1.0
Pusztaottlaka,9,4,1.3862943611198906,1.0
Pusztaradvány,5,2,0.0,0.1008
Pusztaszabolcs,95,10,2.0253262207700677,0.9825
Pusztaszemes,39,2,0.6931471805599453,1.0
Pusztaszentlászló,102,2,0.6931471805599453,1.0
Pusztaszer,48,4,1.3862943611198906,1.0
Pusztavacs,172,2,0.6931471805599453,1.0
Pusztavám,73,6,1.5607104090414063,0.8472
Pusztazámor,90,2,0.0,0.1008
Putnok,49,16,2.009709181894145,0.5858
Pácin,117,2,0.6931471805599453,1.0
Pácsony,34,2,0.6931471805599453,1.0
Páhi,87,2,0.6931471805599453,1.0
Páka,22,4,1.0397207708399179,0.5047
Pákozd,73,6,1.3296613488547582,0.4055
Pálfa,7,6,1.7917594692280547,1.0
Pálfiszeg,21,2,0.0,0.1008
Pálháza,161,2,0.6931471805599453,1.0
Páli,27,2,0.6931471805599453,1.0
Pálmajor,0,2,0.6931471805599453,1.0
Pálmonostora,62,4,1.3862943611198906,1.0
Pálosvörösmart,114,2,0.6931471805599453,1.0
Pánd,86,4,1.3862943611198906,1.0
Pányok,6,2,0.6931471805599453,1.0
Pápa,57,62,2.2434099444780586,0.6294
Pápadereske,31,2,0.6931471805599453,1.0
Pápakovácsi,68,2,0.6931471805599453,1.0
Pápasalamon,27,2,0.6931471805599453,1.0
Pápateszér,96,2,0.6931471805599453,1.0
Pápoc,18,2,0.6931471805599453,1.0
Páprád,33,2,0.6931471805599453,1.0
Pári,51,2,0.6931471805599453,1.0
Pásztori,31,2,0.6931471805599453,1.0
Pásztó,54,18,1.7981055026242663,0.0639
Pátka,105,4,1.0397207708399179,0.5047
Pátroha,89,6,1.5607104090414063,0.8472
Páty,80,10,1.6957425341696346,0.414
Pátyod,62,2,0.6931471805599453,1.0
Pázmánd,100,4,1.0397207708399179,0.5047
Pázmándfalu,90,2,0.0,0.1008
Pécel,64,24,2.163765337763846,0.7607
Pécs,30,298,2.2975743793558787,0.965
Pécsbagota,15,2,0.6931471805599453,1.0
Pécsdevecser,8,2,0.6931471805599453,1.0
Pécsely,62,2,0.6931471805599453,1.0
Pécsudvard,74,2,0.6931471805599453,1.0
Pécsvárad,125,6,1.5607104090414063,0.8472
Pély,73,4,1.3862943611198906,1.0
Pénzesgyőr,31,2,0.6931471805599453,1.0
Pér,24,6,1.5607104090414063,0.8472
Péterhida,15,2,0.6931471805599453,1.0
Péteri,77,4,1.0397207708399179,0.5047
Pétervására,101,6,1.3296613488547582,0.4055
Pétfürdő,61,10,1.6957425341696346,0.414
Pócsa,11,2,0.6931471805599453,1.0
Pócsmegyer,81,4,1.0397207708399179,0.5047
Pócspetri,129,4,1.0397207708399179,0.5047
Pókaszepetk,136,2,0.6931471805599453,1.0
Pórszombat,38,2,0.6931471805599453,1.0
Pósfa,27,2,0.6931471805599453,1.0
Pölöske,111,2,0.6931471805599453,1.0
Pölöskefő,25,2,0.0,0.1008
Pörböly,59,2,0.6931471805599453,1.0
Pördefölde,10,2,0.6931471805599453,1.0
Pötréte,59,2,0.6931471805599453,1.0
Püski,84,2,0.6931471805599453,1.0
Püspökhatvan,134,2,0.6931471805599453,1.0
Püspökladány,118,32,1.8797476612942714,0.002
Püspökmolnári,52,2,0.6931471805599453,1.0
Püspökszilágy,66,2,0.6931471805599453,1.0
Radostyán,94,2,0.6931471805599453,1.0
Ragály,82,2,0.0,0.1008
Rajka,38,6,1.3296613488547582,0.4055
Rakaca,9,2,0.6931471805599453,1.0
Rakacaszend,32,2,0.6931471805599453,1.0
Rakamaz,112,10,1.8866967846580787,0.8495
Ramocsa,7,2,0.6931471805599453,1.0
Ramocsaháza,171,2,0.6931471805599453,1.0
Raposka,31,2,0.6931471805599453,1.0
Ravazd,155,2,0.6931471805599453,1.0
Recsk,143,6,1.3296613488547582,0.4055
Regenye,12,2,0.6931471805599453,1.0
Regéc,18,2,0.6931471805599453,1.0
Regöly,48,4,1.3862943611198906,1.0
Remeteszőlős,41,2,0.6931471805599453,1.0
Resznek,34,2,0.6931471805599453,1.0
Rezi,113,2,0.6931471805599453,1.0
Ricse,41,4,1.0397207708399179,0.5047
Rigyác,83,2,0.6931471805599453,1.0
Rigács,27,2,0.6931471805599453,1.0
Rimóc,127,4,1.0397207708399179,0.5047
Rinyabesenyő,2,2,0.6931471805599453,1.0
Rinyakovácsi,12,2,0.6931471805599453,1.0
Rinyaszentkirály,45,2,0.6931471805599453,1.0
Rinyaújlak,30,2,0.6931471805599453,1.0
Rinyaújnép,7,2,0.6931471805599453,1.0
Rohod,114,2,0.6931471805599453,1.0
Romhány,110,4,1.0397207708399179,0.5047
Romonya,72,2,0.6931471805599453,1.0
Románd,50,2,0.6931471805599453,1.0
Rozsály,45,2,0.6931471805599453,1.0
Rudabánya,90,6,1.5607104090414063,0.8472
Rudolftelep,62,2,0.6931471805599453,1.0
Rum,100,2,0.0,0.1008
Ruzsa,104,4,1.0397207708399179,0.5047
Rábacsanak,51,2,0.6931471805599453,1.0
Rábacsécsény,47,2,0.6931471805599453,1.0
Rábagyarmat,59,2,0.6931471805599453,1.0
Rábahídvég,99,2,0.6931471805599453,1.0
Rábakecöl,126,2,0.6931471805599453,1.0
Rábapatona,106,4,1.3862943611198906,1.0
Rábapaty,62,4,1.0397207708399179,0.5047
Rábapordány,93,2,0.6931471805599453,1.0
Rábasebes,5,2,0.6931471805599453,1.0
Rábaszentandrás,32,2,0.6931471805599453,1.0
Rábaszentmihály,64,2,0.6931471805599453,1.0
Rábaszentmiklós,13,2,0.6931471805599453,1.0
Rábatamási,91,2,0.6931471805599453,1.0
Rábatöttös,22,2,0.6931471805599453,1.0
Rábcakapi,21,2,0.6931471805599453,1.0
Rácalmás,135,8,1.7328679513998633,0.8178
Ráckeresztúr,100,6,1.5607104090414063,0.8472
Ráckeve,88,16,2.0140355237092673,0.655
Rád,185,2,0.6931471805599453,1.0
Rádfalva,7,2,0.6931471805599453,1.0
Rádóckölked,42,2,0.6931471805599453,1.0
Ráksi,57,2,0.6931471805599453,1.0
Rákóczibánya,85,2,0.6931471805599453,1.0
Rákóczifalva,143,10,1.6094379124341,0.1682
Rákócziújfalu,137,4,1.0397207708399179,0.5047
Rápolt,9,2,0.6931471805599453,1.0
Rásonysápberencs,88,2,0.6931471805599453,1.0
Rátka,164,2,0.6931471805599453,1.0
Rátót,26,2,0.6931471805599453,1.0
Réde,171,2,0.6931471805599453,1.0
Rédics,130,2,0.6931471805599453,1.0
Rém,86,2,0.6931471805599453,1.0
Répcelak,54,6,1.7917594692280547,1.0
Répceszemere,45,2,0.6931471805599453,1.0
Répceszentgyörgy,8,2,0.0,0.1008
Répcevis,47,2,0.6931471805599453,1.0
Répáshuta,73,2,0.6931471805599453,1.0
Rétalap,28,2,0.6931471805599453,1.0
Rétközberencs,114,2,0.6931471805599453,1.0
Rétság,160,4,1.3862943611198906,1.0
Révfülöp,87,2,0.6931471805599453,1.0
Révleányvár,55,2,0.6931471805599453,1.0
Rózsafa,28,2,0.6931471805599453,1.0
Rózsaszentmárton,144,4,1.3862943611198906,1.0
Röjtökmuzsaj,31,2,0.6931471805599453,1.0
Rönök,52,2,0.6931471805599453,1.0
Röszke,43,6,1.5607104090414063,0.8472
Sajtoskál,41,2,0.6931471805599453,1.0
Sajóbábony,102,6,1.5607104090414063,0.8472
Sajóecseg,209,2,0.6931471805599453,1.0
Sajógalgóc,49,2,0.6931471805599453,1.0
Sajóhídvég,139,2,0.6931471805599453,1.0
Sajóivánka,92,2,0.6931471805599453,1.0
Sajókaza,78,6,1.5607104090414063,0.8472
Sajókeresztúr,248,2,0.6931471805599453,1.0
Sajókápolna,70,2,0.6931471805599453,1.0
Sajólád,218,4,1.3862943611198906,1.0
Sajólászlófalva,69,2,0.0,0.1008
Sajómercse,35,2,0.6931471805599453,1.0
Sajónémeti,59,2,0.6931471805599453,1.0
Sajópetri,185,2,0.6931471805599453,1.0
Sajópálfala,139,2,0.6931471805599453,1.0
Sajópüspöki,64,2,0.6931471805599453,1.0
Sajósenye,85,2,0.6931471805599453,1.0
Sajószentpéter,26,20,2.0331436209409195,0.4336
Sajószöged,147,4,0.6931471805599453,0.0624
Sajóvelezd,107,2,0.6931471805599453,1.0
Sajóvámos,188,4,1.3862943611198906,1.0
Sajóörös,207,2,0.6931471805599453,1.0
Salföld,7,2,0.6931471805599453,1.0
Salgótarján,10,80,2.2737128502364015,0.8756
Salköveskút,40,2,0.6931471805599453,1.0
Salomvár,46,2,0.6931471805599453,1.0
Sand,81,2,0.6931471805599453,1.0
Sarkad,88,16,2.0140355237092673,0.655
Sarkadkeresztúr,5,8,1.4941751382893085,0.2888
Sarród,14,6,1.5607104090414063,0.8472
Sarud,122,2,0.0,0.1008
Segesd,135,4,1.0397207708399179,0.5047
Sellye,83,6,1.5607104090414063,0.8472
Selyeb,38,2,0.6931471805599453,1.0
Semjén,33,2,0.0,0.1008
Semjénháza,80,2,0.6931471805599453,1.0
Seregélyes,105,8,1.2130075659799042,0.0319
Serényfalva,112,2,0.6931471805599453,1.0
Siklós,67,18,2.1100165533754613,0.8182
Siklósbodony,2,2,0.6931471805599453,1.0
Siklósnagyfalu,6,2,0.6931471805599453,1.0
Sikátor,42,2,0.6931471805599453,1.0
Sima,5,2,0.6931471805599453,1.0
Simaság,51,2,0.6931471805599453,1.0
Simonfa,39,2,0.6931471805599453,1.0
Simontornya,137,6,1.5607104090414063,0.8472
Sirok,35,6,1.7917594692280547,1.0
Sitke,66,2,0.6931471805599453,1.0
Sióagárd,61,4,1.3862943611198906,1.0
Siófok,25,46,2.2653141419350917,0.9546
Siójut,81,2,0.6931471805599453,1.0
Sobor,36,2,0.6931471805599453,1.0
